file_name,text
kanji_059ea.png,niece
kanji_0725d.png,female
kanji_06ec5.png,"destroy, ruin, overthrow, perish"
kanji_0514d.png,"excuse, dismissal"
kanji_068c9.png,cotton
kanji_07dbf.png,cotton
kanji_07dec.png,"fine thread, Burma"
kanji_09762.png,"mask, face, features, surface"
kanji_09eba.png,"noodles, wheat flour"
kanji_06478.png,"search, imitate, copy"
kanji_06a21.png,"imitation, copy, mock"
kanji_08302.png,"overgrown, grow thick, be luxuriant"
kanji_05984.png,"delusion, unnecessarily, without authority, reckless"
kanji_05b5f.png,"chief, beginning"
kanji_06bdb.png,"fur, hair, feather, down"
kanji_0731b.png,"fierce, rave, rush, become furious, wildness, strength"
kanji_076f2.png,"blind, blind man, ignoramus"
kanji_07db2.png,"netting, network"
kanji_08017.png,decrease
kanji_08499.png,"ignorance, darkness, get, receive, be subjected to, sustain, Mongolia"
kanji_05132.png,"be profitable, yield profit"
kanji_06728.png,"tree, wood"
kanji_09ed9.png,"silence, become silent, stop speaking, leave as is"
kanji_076ee.png,"eye, class, look, insight, experience, care, favor"
kanji_06762.png,"woodworker, (kokuji)"
kanji_052ff.png,"not, must not, do not, be not"
kanji_09905.png,mochi rice cake
kanji_05c24.png,"reasonable, just, natural, superb, outstanding, plausible"
kanji_0623b.png,"re-, return, revert, resume, restore, go backwards"
kanji_07c7e.png,"unhulled rice, (kokuji)"
kanji_08cb0.png,"get, have, obtain"
kanji_0554f.png,"question, ask, problem"
kanji_060b6.png,"be in agony, worry"
kanji_07d0b.png,"family crest, figures"
kanji_09580.png,"gate, counter for cannons"
kanji_05301.png,"monme, 3.75 grams, (kokuji)"
kanji_04e5f.png,to be (classical)
kanji_051b6.png,"melting, smelting"
kanji_0591c.png,"night, evening"
kanji_0723a.png,"old man, grampa"
kanji_08036.png,question mark
kanji_091ce.png,"plains, field, rustic, civilian life"
kanji_05f25.png,"all the more, increasingly"
kanji_077e2.png,"dart, arrow"
kanji_05384.png,"unlucky, misfortune, bad luck, disaster"
kanji_05f79.png,"duty, war, campaign, drafted labor, office, service, role"
kanji_07d04.png,"promise, approximately, shrink"
kanji_085ac.png,"medicine, chemical, enamel, gunpowder, benefit"
kanji_08a33.png,"translate, reason, circumstance, case"
kanji_08e8d.png,"leap, dance, skip"
kanji_09756.png,peaceful
kanji_067f3.png,willow
kanji_085ae.png,"thicket, bush, underbrush, grove"
kanji_09453.png,"spear, javelin, (kokuji)"
kanji_06109.png,"pleasure, happy, rejoice"
kanji_06108.png,"be superior, heal, more and more, increasingly, finally, beyond doubt"
kanji_06cb9.png,"oil, fat"
kanji_07652.png,"healing, cure, quench (thirst), wreak"
kanji_08aed.png,"rebuke, admonish, charge, warn, persuade"
kanji_08f38.png,"transport, send, be inferior"
kanji_0552f.png,"solely, only, merely, simply"
kanji_04f51.png,"help, assist"
kanji_0512a.png,"tenderness, excel, surpass, actor, superiority, gentleness"
kanji_052c7.png,"courage, cheer up, be in high spirits, bravery, heroism"
kanji_053cb.png,friend
kanji_05ba5.png,"soothe, calm, pacify"
kanji_05e7d.png,"seclude, confine to a room, deep, profound, secluded, faint, dark, tranquil, calm"
kanji_060a0.png,"permanence, distant, long time, leisure"
kanji_06182.png,"melancholy, grieve, lament, be anxious, sad, unhappy"
kanji_063d6.png,"bow with arms folded, come together, assemble"
kanji_06709.png,"possess, have, exist, happen, occur, approx"
kanji_067da.png,citron
kanji_06e67.png,"boil, ferment, seethe, uproar, breed"
kanji_06d8c.png,"boil, ferment, seethe, uproar, breed"
kanji_07336.png,"furthermore, still, yet"
kanji_07337.png,"plan, scheme, plot, way"
kanji_07531.png,"wherefore, a reason"
kanji_07950.png,help
kanji_088d5.png,"abundant, rich, fertile"
kanji_08a98.png,"entice, lead, tempt, invite, ask, call for, seduce, allure"
kanji_0904a.png,play
kanji_09091.png,"village, rural community, right village radical (no. 163)"
kanji_090f5.png,"mail, stagecoach stop"
kanji_096c4.png,"masculine, male, hero, leader, superiority, excellence"
kanji_0878d.png,"dissolve, melt"
kanji_05915.png,evening
kanji_04e88.png,"beforehand, previous, myself, I"
kanji_04f59.png,"too much, myself, surplus, other, remainder"
kanji_04e0e.png,"bestow, participate in, give, award, impart, provide, cause, gift, godsend"
kanji_08a89.png,"reputation, praise, honor, glory"
kanji_08f3f.png,"palanquin, bier, public opinion, the earth"
kanji_09810.png,"deposit, custody, leave with, entrust to"
kanji_050ad.png,"employ, hire"
kanji_05e7c.png,"infancy, childhood"
kanji_05996.png,"attractive, bewitching, calamity"
kanji_05bb9.png,"contain, form, looks"
kanji_05eb8.png,"commonplace, ordinary, employment"
kanji_063da.png,"raise, elevate, hoist, praise, extol, fry in deep fat"
kanji_063fa.png,"swing, shake, sway, rock, tremble, vibrate"
kanji_064c1.png,"hug, embrace, possess, protect, lead"
kanji_066dc.png,weekday
kanji_0694a.png,willow
kanji_069d8.png,"Esq., way, manner, situation, polite suffix"
kanji_06d0b.png,"ocean, sea, foreign, Western style"
kanji_06eb6.png,"melt, dissolve, thaw"
kanji_07194.png,"fuse, melt"
kanji_07528.png,"utilize, business, service, use, employ"
kanji_07aaf.png,"kiln, oven, furnace"
kanji_07f8a.png,sheep
kanji_08000.png,"shine, sparkle, gleam, twinkle"
kanji_08449.png,"leaf, plane, lobe, needle, blade, spear, counter for flat things, fragment, piece"
kanji_084c9.png,lotus
kanji_08981.png,"need, main point, essence, pivot, key to"
kanji_08b21.png,"song, sing, ballad, noh chanting"
kanji_08e0a.png,"jump, dance, leap, skip"
kanji_09065.png,"far off, distant, long ago"
kanji_0967d.png,"sunshine, yang principle, positive, male, heaven, daytime"
kanji_0990a.png,"foster, bring up, rear, develop, nurture"
kanji_0617e.png,"covetousness, greed, passion, desire, craving"
kanji_06291.png,"repress, well, now, in the first place, push, shove, press, seal, do in spite of"
kanji_06b32.png,"longing, covetousness, greed, passion, desire, craving"
kanji_06c83.png,fertility
kanji_06d74.png,"bathe, be favored with, bask in"
kanji_07fcc.png,"the following, next"
kanji_07ffc.png,"wing, plane, flank"
kanji_06dc0.png,"pool, eddy"
kanji_07f85.png,"gauze, thin silk, Rome, arrange, spread out"
kanji_087ba.png,"small, edible, helical fresh-water mollusk"
kanji_088f8.png,"naked, nude, uncovered, partially clothed"
kanji_06765.png,"come, due, next, cause, become"
kanji_083b1.png,"goosefoot, pigweed"
kanji_0983c.png,"trust, request"
kanji_096f7.png,"thunder, lightning bolt"
kanji_06d1b.png,"Kyoto, the capital"
kanji_07d61.png,"entwine, coil around, get caught in"
kanji_0843d.png,"fall, drop, come down, village, hamlet"
kanji_0916a.png,"dairy products, whey, broth, fruit juice"
kanji_04e71.png,"riot, war, disorder, disturb"
kanji_05375.png,"egg, ovum, spawn, roe"
kanji_05d50.png,"storm, tempest"
kanji_06b04.png,"column, handrail, blank, space"
kanji_06feb.png,"excessive, overflow, spread out"
kanji_085cd.png,indigo
kanji_0862d.png,"orchid, Holland"
kanji_089a7.png,"perusal, see"
kanji_05229.png,"profit, advantage, benefit"
kanji_0540f.png,"officer, an official"
kanji_05c65.png,"perform, complete, footgear, shoes, boots, put on (the feet)"
kanji_0674e.png,plum
kanji_068a8.png,pear tree
kanji_07406.png,"logic, arrangement, reason, justice, truth"
kanji_07483.png,"glassy, lapis lazuli"
kanji_075e2.png,diarrhea
kanji_088cf.png,"back, amidst, in, reverse, inside, palm, sole, rear, lining, wrong side"
kanji_088e1.png,"reverse, inside, palm, sole, rear, lining, wrong side"
kanji_091cc.png,"ri, village, parent's home, league"
kanji_096e2.png,"detach, separation, disjoin, digress"
kanji_09678.png,"land, six"
kanji_05f8b.png,"rhythm, law, regulation, gauge, control"
kanji_07387.png,"ratio, rate, proportion, %, factor, lead, spearhead, command"
kanji_07acb.png,"stand up, rise, set up, erect"
kanji_0844e.png,"creepers, trailing plants, vines"
kanji_063a0.png,"pillage, rob, graze, skim, sweep over, cheat, hint"
kanji_07565.png,"abbreviation, omission, outline, shorten, capture, plunder"
kanji_05289.png,"weapon of war, logging axe, kill en masse, peeling (paint off a wall, etc), sparse, faded"
kanji_06d41.png,"current, a sink, flow, forfeit"
kanji_06e9c.png,"collect, gather, be in arrears"
kanji_07409.png,"precious stone, gem, lapis lazuli"
kanji_07559.png,"detain, fasten, halt, stop"
kanji_0786b.png,sulphur
kanji_07c92.png,"grains, drop, counter for tiny particles"
kanji_09686.png,"hump, high, noble, prosperity"
kanji_07adc.png,"dragon, imperial"
kanji_09f8d.png,"dragon, imperial"
kanji_04fb6.png,"companion, follower"
kanji_0616e.png,"prudence, thought, concern, consider, deliberate, fear"
kanji_065c5.png,"trip, travel"
kanji_0865c.png,"captive, barbarian, low epithet for the enemy"
kanji_04e86.png,"complete, finish"
kanji_04eae.png,"clear, help"
kanji_050da.png,"colleague, official, companion"
kanji_04e21.png,"both, old Japanese coin, counter for carriages (e.g., in a train), two"
kanji_051cc.png,"endure, keep (rain)out, stave off, tide over, defy, slight, surpass"
kanji_05bee.png,"dormitory, hostel, villa, tea pavillion"
kanji_06599.png,"fee, materials"
kanji_06881.png,"weir, fish trap, beam, girder"
kanji_06dbc.png,"refreshing, nice and cool"
kanji_0731f.png,"game-hunting, shooting, game, bag"
kanji_07642.png,"heal, cure"
kanji_077ad.png,clear
kanji_07a1c.png,"angle, edge, corner, power, majesty"
kanji_07ce7.png,"provisions, food, bread"
kanji_0826f.png,"good, pleasing, skilled"
kanji_08ad2.png,"fact, reality, understand, appreciate"
kanji_0907c.png,distant
kanji_091cf.png,"quantity, measure, weight, amount, consider, estimate, surmise"
kanji_09675.png,"mausoleum, imperial tomb, mound, hill"
kanji_09818.png,"jurisdiction, dominion, territory, fief, reign"
kanji_0529b.png,"power, strength, strong, strain, bear up, exert"
kanji_07dd1.png,green
kanji_0502b.png,"ethics, companion"
kanji_05398.png,"rin, 1/10 sen, 1/10 bu"
kanji_06797.png,"grove, forest"
kanji_06dcb.png,"lonely, deserted"
kanji_071d0.png,phosphorus
kanji_07433.png,"jewel, tinkling of jewelry"
kanji_081e8.png,"look to, face, meet, confront, attend, call on"
kanji_08f2a.png,"wheel, ring, circle, link, loop, counter for wheels and flowers"
kanji_096a3.png,neighboring
kanji_09c57.png,scales (fish)
kanji_09e9f.png,"Chinese unicorn, genius, giraffe, bright, shining"
kanji_07460.png,lapis lazuli
kanji_05841.png,"bases, fort, rampart, walls, base(ball)"
kanji_06d99.png,"tears, sympathy"
kanji_07d2f.png,"accumulate, involvement, trouble, tie up, continually"
kanji_0985e.png,"sort, kind, variety, class, genus"
kanji_04ee4.png,"orders, laws, command, decree, good"
kanji_04f36.png,actor
kanji_04f8b.png,"example, custom, usage, precedent"
kanji_051b7.png,"cool, cold (beer, person), chill"
kanji_052b1.png,"encourage, be diligent, inspire"
kanji_05dba.png,"peak, summit"
kanji_0601c.png,wise
kanji_073b2.png,sound of jewels
kanji_0793c.png,"salute, bow, ceremony, thanks, remuneration"
kanji_082d3.png,"plant, herb, mushroom"
kanji_09234.png,"small bell, buzzer"
kanji_096b7.png,"slave, servant, prisoner, criminal, follower"
kanji_096f6.png,"zero, spill, overflow, nothing, cipher"
kanji_0970a.png,"spirits, soul"
kanji_09e97.png,"lovely, beautiful, graceful, resplendent"
kanji_09f62.png,age
kanji_066a6.png,"calendar, almanac"
kanji_06b74.png,"curriculum, continuation, passage of time"
kanji_05217.png,"file, row, rank, tier, column"
kanji_052a3.png,"inferiority, be inferior to, be worse"
kanji_070c8.png,"ardent, violent, vehement, furious, severe, extreme"
kanji_088c2.png,"split, rend, tear"
kanji_05ec9.png,"bargain, reason, charge, suspicion, point, account, purity, honest, low price, cheap, rested, contented, peaceful"
kanji_0604b.png,"romance, in love, yearn for, miss, darling"
kanji_06190.png,"pity, have mercy, sympathise, compassion"
kanji_06f23.png,ripples
kanji_07149.png,"refine metals, kneading over fire"
kanji_07c3e.png,"bamboo screen, rattan blind"
kanji_07df4.png,"practice, gloss, train, drill, polish, refine"
kanji_0806f.png,"party, gang, clique"
kanji_084ee.png,lotus
kanji_09023.png,"take along, lead, join, connect, party, gang, clique"
kanji_0932c.png,"tempering, refine, drill, train, polish"
kanji_05442.png,"spine, backbone"
kanji_09b6f.png,"foolish, Russia"
kanji_06ad3.png,"oar, tower"
kanji_07089.png,"hearth, furnace, kiln, reactor"
kanji_08cc2.png,bribe
kanji_08def.png,"path, route, road, distance"
kanji_09732.png,"dew, tears, expose, Russia"
kanji_052b4.png,"labor, thank for, reward for, toil, trouble"
kanji_05a41.png,"frequently, tie"
kanji_05eca.png,"corridor, hall, tower"
kanji_05f04.png,"play with, tamper, trifle with"
kanji_06717.png,"melodious, clear, bright, serene, cheerful"
kanji_0697c.png,"watchtower, lookout, high building"
kanji_06994.png,betel palm tree
kanji_06d6a.png,"wandering, waves, billows, reckless, unrestrained"
kanji_06f0f.png,"leak, escape, time"
kanji_07262.png,"prison, jail, hardness"
kanji_072fc.png,wolf
kanji_07bed.png,"seclude oneself, cage, coop, implied"
kanji_08001.png,"old man, old age, grow old"
kanji_0807e.png,"deafness, deaf person, deafen"
kanji_0874b.png,wax
kanji_090ce.png,"son, counter for sons"
kanji_0516d.png,six
kanji_09e93.png,foot of a mountain
kanji_07984.png,"fief, allowance, pension, grant, happiness"
kanji_0808b.png,rib
kanji_09332.png,record
kanji_08ad6.png,"argument, discourse"
kanji_0502d.png,"Yamato, ancient Japan"
kanji_0548c.png,"harmony, Japanese style, peace, soften, Japan"
kanji_08a71.png,"tale, talk"
kanji_06b6a.png,"warp, bend, strained, distort"
kanji_08cc4.png,"bribe, board, supply, finance"
kanji_08107.png,"armpit, the other way, another place, flank, supporting role"
kanji_060d1.png,"beguile, delusion, perplexity"
kanji_067a0.png,"frame, framework, spindle, spool, bounding-box, (kokuji)"
kanji_09df2.png,eagle
kanji_04e99.png,"range, reach, extend, cover"
kanji_04e98.png,"span, range, extend over"
kanji_09c10.png,"alligator, crocodile"
kanji_08a6b.png,apologize
kanji_085c1.png,straw
kanji_08568.png,"bracken, fernbrake"
kanji_06900.png,wooden or lacquered bowl
kanji_06e7e.png,"gulf, bay, inlet"
kanji_07897.png,"porcelain bowl, tea cup"
kanji_08155.png,"arm, ability, talent"
kanji_05f0c.png,one
kanji_04e10.png,"beggar, beg, give"
kanji_04e15.png,"large, great, grand, glorious, distinguished"
kanji_04e2a.png,"counter for articles, individual"
kanji_04e31.png,"saguaro-like kanji, horn-shaped locks of hair, young, tender"
kanji_04e36.png,"dot, tick or dot radical (no. 3)"
kanji_04e3c.png,"bowl, bowl of food"
kanji_04e3f.png,katakana no radical (no. 4)
kanji_04e42.png,"mow, cut grass, subdue"
kanji_04e56.png,"oppose, disobey"
kanji_04e58.png,"power, multiplication, record, counter for vehicles"
kanji_04e82.png,"war, disorder, riot, disturb"
kanji_04e85.png,"feathered stick, barb radical (no. 6)"
kanji_08c6b.png,"relaxed, comfortable, at ease"
kanji_04e8a.png,"affair, matter, business, to serve, accident, incident"
kanji_08212.png,"stretch, loosen, open, relax, mention"
kanji_05f0d.png,two
kanji_04e8e.png,"going, from"
kanji_04e9e.png,"rank, follow"
kanji_04e9f.png,"fast, quick, sudden"
kanji_04ea0.png,kettle lid radical (no. 8)
kanji_04ea2.png,high spirits
kanji_04eb0.png,capital city
kanji_04eb3.png,an ancient Chinese capital
kanji_04eb6.png,"truly, wholly, cordial"
kanji_04ece.png,two people
kanji_04ecd.png,"therefore, consequently"
kanji_04ec4.png,"be seen dimly, suggest, intimate, faint, stupid, hint"
kanji_04ec6.png,"fall, lie down, bend"
kanji_04ec2.png,"surplus or excess, remainder"
kanji_04ed7.png,"cane, stick"
kanji_04ede.png,fathom
kanji_04eed.png,fathom
kanji_04edf.png,thousand
kanji_04ef7.png,man with shellfish kanji
kanji_04f09.png,"same kind, compare with"
kanji_04f5a.png,"lost, hide, peace, mistake, beautiful, in turn"
kanji_04f30.png,"price, business, selling"
kanji_04f5b.png,France
kanji_04f5d.png,"foolish, stooped over"
kanji_04f57.png,"proud, lonely"
kanji_04f47.png,"stop, linger, appearance, figure, bearing"
kanji_04f76.png,"healthy, correct"
kanji_04f88.png,"luxury, pride"
kanji_04f8f.png,"actor, supporting post"
kanji_04f98.png,"proud, lonely"
kanji_04f7b.png,frivolity
kanji_04f69.png,"wear, put on (a sword)"
kanji_04f70.png,"hundred, leader of 100 men, east-west path between paddies"
kanji_04f91.png,urge to eat
kanji_04f6f.png,"pretend, feign, false, deceitful"
kanji_04f86.png,"come, due, next, cause, become"
kanji_04f96.png,"think, be methodical"
kanji_05118.png,"as it is, because"
kanji_04fd4.png,"compare, spy on"
kanji_04fdf.png,"wait, depend on"
kanji_04fce.png,"altar of sacrifice, chopping board"
kanji_04fd8.png,captive
kanji_04fdb.png,"look down, diligent"
kanji_04fd1.png,effigy
kanji_04fda.png,"rustic, ill mannered"
kanji_04fd0.png,clever
kanji_04fe4.png,"visage, face, trace, shadow, memory, (kokuji)"
kanji_04fe5.png,"jinricksha, rickshaw, (kokuji)"
kanji_0501a.png,"lean on, rest against"
kanji_05028.png,"pride, squatting with legs outstretched"
kanji_05014.png,stubborn
kanji_0502a.png,stare
kanji_05025.png,"boorish, urgent"
kanji_05005.png,"son, my son"
kanji_04f1c.png,"son, my son"
kanji_04ff6.png,"beginning, good, excel"
kanji_05021.png,"prostitute, actor"
kanji_05029.png,"carefully, attentively, profoundly"
kanji_0502c.png,"large, clear, remarkable"
kanji_04ffe.png,tutor
kanji_04fef.png,"bend down, lie prostrate"
kanji_05011.png,plural suffix
kanji_05006.png,skill
kanji_05043.png,"dam, weir"
kanji_05047.png,"temporary, interim, assumed (name), informal"
kanji_06703.png,"meet, party, association, interview, join"
kanji_05055.png,together
kanji_05050.png,"fake, counterfeit"
kanji_05048.png,"verse in praise of Buddha, fast, healthy, rest"
kanji_0505a.png,make
kanji_05056.png,"well, now"
kanji_0506c.png,"feel pain, suffer"
kanji_05078.png,steal
kanji_05080.png,large
kanji_0509a.png,"imitate, follow, emulate"
kanji_05085.png,tutor
kanji_050b4.png,"bend over, stoop, bow"
kanji_050b2.png,be proud
kanji_050c9.png,all
kanji_050ca.png,hermit
kanji_050b3.png,"summon, propagate, transmit"
kanji_050c2.png,bend over
kanji_050d6.png,"enjoyment, pleasure"
kanji_050de.png,"lie, falsehood, deceive, pretend"
kanji_050e5.png,"luck, seek, desire"
kanji_050ed.png,boastfully usurp
kanji_050e3.png,boastfully usurp
kanji_050ee.png,"child, servant, foolishness"
kanji_050f9.png,"price, value"
kanji_050f5.png,"fall down, collapse"
kanji_05109.png,"economy, thrifty"
kanji_05101.png,"excellence, talented person"
kanji_05102.png,"I, my, he, his, me (used by old people)"
kanji_05116.png,ugly
kanji_05115.png,companion
kanji_05114.png,"companion, similar kind"
kanji_0511a.png,"fleeting, fickle"
kanji_05121.png,defeat
kanji_0513a.png,exorcism
kanji_05137.png,companion
kanji_0513c.png,"serious, untouched, solemnly, majestically"
kanji_0513b.png,"excel, surpass, if, perhaps"
kanji_0513f.png,legs radical (no. 10)
kanji_05140.png,"high & level, lofty, bald, dangerous"
kanji_05152.png,"child, young of animals"
kanji_0514c.png,exchange
kanji_05154.png,"rabbit, hare"
kanji_05162.png,"discreet, careful"
kanji_07af8.png,"contest, race"
kanji_05169.png,"old Japanese coin, both, counter for vehicles, two"
kanji_0516a.png,"affirmative response, relaxed, at ease"
kanji_0516e.png,auxiliary word for euphony or emphasis
kanji_05180.png,"hope for, wish, Hebei province"
kanji_05182.png,upside-down box radical (no. 13)
kanji_056d8.png,round
kanji_0518c.png,"counter for books, volume"
kanji_05189.png,"red, tan"
kanji_0518f.png,"light, clear, bright"
kanji_05191.png,helmet
kanji_05193.png,"put together, inner palace"
kanji_05195.png,crown
kanji_05196.png,wa-shaped crown radical (no. 14)
kanji_051a4.png,"false charge, hatred"
kanji_051a6.png,"foe, enemy, revenge, grudge, feud"
kanji_051a2.png,"mound, hillock"
kanji_051a9.png,"write, draw, sketch, compose"
kanji_051aa.png,"power, exponent"
kanji_051ab.png,two-stroke water radical or ice radical (no. 15)
kanji_051b3.png,"decide, determine, judge"
kanji_051b1.png,"freeze, be cold, be clear, attain skill"
kanji_051b2.png,"offing, open sea, rise high into sky"
kanji_051b0.png,"ice, hail"
kanji_051b5.png,"still more, still less"
kanji_051bd.png,cold
kanji_051c5.png,"wither, droop, lame"
kanji_051c9.png,nice and cool
kanji_051db.png,"cold, strict, severe"
kanji_051e0.png,"table, table enclosure, table or windy radical (no. 16)"
kanji_08655.png,"place, locale, department"
kanji_051e9.png,"wintry wind, (kokuji)"
kanji_051ed.png,"lean on, recline on, lie heavy"
kanji_051f0.png,female phoenix bird
kanji_051f5.png,"open box enclosure, open box radical (no. 17)"
kanji_051fe.png,box
kanji_05204.png,"blade, sword, edge"
kanji_0520b.png,"cut, whittle"
kanji_05214.png,"scoop out, gouge"
kanji_0520e.png,decapitate
kanji_05227.png,"threat, long ages"
kanji_0522a.png,cut down
kanji_0522e.png,scrape off
kanji_05233.png,"clear, serene, cold"
kanji_05239.png,temple
kanji_0524f.png,"begin, be damaged, break, fall"
kanji_05244.png,beheading
kanji_0524b.png,victory
kanji_0524c.png,"opposed, biased"
kanji_0525e.png,carve
kanji_05254.png,cutting
kanji_0526a.png,"clip, snip, cut"
kanji_05274.png,"scythe, suitability"
kanji_05269.png,"leftovers, residue, remains"
kanji_05273.png,"sickle, stay, remain"
kanji_0527f.png,destroy
kanji_0527d.png,threat
kanji_0528d.png,sword
kanji_05294.png,sword
kanji_05292.png,sword
kanji_05271.png,sword
kanji_05288.png,"break, tear, split"
kanji_05291.png,"medicine, drug, dose"
kanji_08fa8.png,"discrimination, dispose of, distinguish"
kanji_08fa7.png,"manage, do, handle, deal with"
kanji_052ac.png,"become tired, work busily"
kanji_052ad.png,"recommend, work hard, beautiful"
kanji_052bc.png,"be careful, hard, strive"
kanji_052b5.png,"become fatigued, stop"
kanji_052c1.png,strong
kanji_052cd.png,"strong, fierce"
kanji_052d7.png,be diligent
kanji_052de.png,"thank for, reward for"
kanji_052e3.png,"merit, achievement"
kanji_052e6.png,"destroy, steal"
kanji_098ed.png,"correct, rectify"
kanji_052e0.png,"combine, join forces"
kanji_052f3.png,"meritorious deed, merits, rank"
kanji_052f5.png,"strive, encourage"
kanji_052f8.png,"persuade, recommend, advise, encourage, offer"
kanji_052f9.png,"wrapping enclosure, wrapping radical (no. 20)"
kanji_05306.png,"rush, hurry, be flustered"
kanji_05308.png,"turmoil, Hungary"
kanji_07538.png,"region around the imperial capital, outskirts"
kanji_0530d.png,"crawl, creep"
kanji_05310.png,crawl
kanji_0530f.png,gourd
kanji_05315.png,"spoon, spoon or katakana hi radical (no. 21)"
kanji_0531a.png,box-on-side enclosure radical (no. 22)
kanji_05323.png,box
kanji_0532f.png,"whirl, swirl"
kanji_05331.png,"chest, coffer, rice tub"
kanji_05333.png,cosmetics box
kanji_05338.png,hiding enclosure radical (no. 23)
kanji_05340.png,"ward, district"
kanji_05346.png,"soldier, private, die"
kanji_05345.png,thirty
kanji_04e17.png,thirty
kanji_05349.png,grass
kanji_0534d.png,"swastika, gammadion, fylfot"
kanji_051d6.png,"correspond to, proportionate to, conform, imitate"
kanji_0535e.png,"law, rule, rash, hasty"
kanji_05369.png,seal radical (no. 26)
kanji_0536e.png,"large goblet, apt, fitting"
kanji_05918.png,"sign of the hare or rabbit, fourth sign of Chinese zodiac, 5-7AM, east"
kanji_0537b.png,"instead, on the contrary, rather"
kanji_05377.png,"volume, book, part"
kanji_05382.png,"wild goose, trailing cliff radical (no. 27)"
kanji_05396.png,"large, mix"
kanji_053a0.png,"privy, toilet"
kanji_053a6.png,house
kanji_053a5.png,that
kanji_053ae.png,"cut, divide, companion, follower"
kanji_053b0.png,workshop
kanji_053b6.png,"I, myself, katakana mu radical (no. 28)"
kanji_053c3.png,"three, going, coming, visiting"
kanji_07c12.png,rob
kanji_096d9.png,"pair, set, comparison, counter for pairs"
kanji_053df.png,old person
kanji_066fc.png,"wide, beautiful"
kanji_071ee.png,"moderate, alleviate, boil over low heat"
kanji_053ee.png,courtesy
kanji_053e8.png,"truly, graciously, gratuitously, ravenously"
kanji_053ed.png,open
kanji_053fa.png,"straw bag, (kokuji)"
kanji_05401.png,exclamation
kanji_0543d.png,"bark, growl"
kanji_05440.png,"open one's mouth, bare one's teeth, empty"
kanji_0542c.png,"open-mouthed laughter, listen to, pound (sterling, lb)"
kanji_0542d.png,"throat, neck, pivot"
kanji_0543c.png,"bark, bay, howl, bellow, roar, cry"
kanji_0542e.png,suck
kanji_05436.png,stutter
kanji_05429.png,"give an order, sprout forth"
kanji_0541d.png,"miserly, stingy, sparing"
kanji_0544e.png,foot
kanji_0548f.png,"recitation, poem, song, composing"
kanji_05475.png,"scold, blow on, reprove"
kanji_0548e.png,"blame, censure, reprimand"
kanji_0545f.png,"mutter, grumble, murmur"
kanji_05471.png,cry
kanji_05477.png,"sip, noisy, quack"
kanji_05470.png,"blame, censure, damage, this"
kanji_05492.png,"spell, curse, malediction"
kanji_0547b.png,"moan, groan"
kanji_05480.png,"bite, eat"
kanji_05476.png,noisy
kanji_05484.png,"exclamation of surprise, cry out (in anger), scold, talk, chat"
kanji_05490.png,"blow, command"
kanji_05486.png,"bark, roar, get angry"
kanji_054c7.png,"fawning child's voice, laughing child's voice"
kanji_054a2.png,outspokenly
kanji_054b8.png,"all, same"
kanji_054a5.png,"laugh, chew, eat"
kanji_054ac.png,"bite, gnaw, chew, gear with, dash against"
kanji_054c4.png,"resound, reverberate"
kanji_054c8.png,"school of fish, fish's mouth moving, exhaling sound"
kanji_054a8.png,investigate
kanji_054ab.png,"short, span"
kanji_054c2.png,"derisive laugh, sneer"
kanji_054a4.png,"clicking (with tongue), upbraid, pity, belch"
kanji_054be.png,voice
kanji_054bc.png,"crooked mouth, evil, dishonest"
kanji_054d8.png,"invite, entice, (kokuji)"
kanji_054e5.png,big brother
kanji_054e6.png,sing
kanji_0550f.png,"lament, grieve"
kanji_05514.png,reading voice
kanji_054fd.png,"sob, get choked up"
kanji_054ee.png,"roar, howl, growl, bellow"
kanji_054ed.png,"weep, moan, wail"
kanji_054fa.png,"nurse, suckle"
kanji_054e2.png,"chirp, twitter, warble"
kanji_05539.png,"laugh, smile"
kanji_05540.png,"wrangle, growl at"
kanji_05563.png,hold in mouth or between teeth
kanji_0554c.png,"angry voice, gargle, throat"
kanji_0552e.png,"sell, be popular"
kanji_0555c.png,"suck, sip"
kanji_05545.png,"noisy, peck at, chirping, twittering"
kanji_05556.png,eat
kanji_05557.png,"allure, entice"
kanji_05538.png,"groan, roar"
kanji_05533.png,"cry, honking of birds, droning of cicadas"
kanji_0555d.png,"follow, weeping child"
kanji_05599.png,beak
kanji_05580.png,vomit
kanji_054af.png,quarrel
kanji_0558a.png,"cry, call"
kanji_0559f.png,moan
kanji_0557b.png,"incomparable, merely"
kanji_0557e.png,"cry, whimper, neigh"
kanji_05598.png,"pant, gasp, breathe hard"
kanji_0559e.png,speak resentfully
kanji_055ae.png,"one, single, simple"
kanji_0557c.png,"bark, chirp, cry"
kanji_05583.png,"chatter, rattle on"
kanji_055a9.png,"metaphor, compare"
kanji_05587.png,"chatter, rattle on"
kanji_055a8.png,clear voice
kanji_055da.png,"weep, ah, alas"
kanji_055c5.png,"smell, sniff, scent"
kanji_055df.png,"lament, grieve, sigh, alas, ah"
kanji_055c4.png,hoarse
kanji_055dc.png,"like, taste, modest"
kanji_055e4.png,"laugh, ridicule"
kanji_055d4.png,be angry
kanji_05614.png,"vomit, nauseated"
kanji_055f7.png,noisy
kanji_05616.png,"scold, torment, chastise"
kanji_055fe.png,"sic'em, egg on, instigate"
kanji_055fd.png,"rinse, wash, gargle"
kanji_0561b.png,wheat
